timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target,masterk8s_cpu,masterk8s_mem,worker11_cpu,worker11_mem,worker12_cpu,worker12_mem,worker13_cpu,worker13_mem,worker14_cpu,worker14_mem
330,-0.38,-0.7,-1.165714,0.0276,14.0,47.971428,0.0,134.0,1679.0,324.0,1.0,169.55426,70.0,79,17,13,11,11,10,10,10,12,13
331,-0.40000004,-0.7,-1.1713209,0.028,14.0,44.45714,0.0,110.0,1556.0,325.0,1.0,170.21587,30.0,84,17,11,11,8,10,9,10,13,13
332,-0.42000002,-0.7,-1.188848,0.0284,14.0,47.8,0.0,118.0,1673.0,324.0,1.0,172.28407,90.0,81,17,10,11,11,10,12,10,12,13
333,-0.41500002,-0.7,-1.1802611,0.0283,14.0,46.37143,0.0,128.0,1623.0,325.0,1.0,171.27081,90.0,77,17,10,11,10,11,8,10,10,13
334,-0.40500003,-0.7,-1.1906937,0.0281,14.0,48.17143,0.0,130.0,1686.0,324.0,1.0,172.50186,70.0,85,17,11,11,11,11,10,10,12,13
335,-0.40500003,-0.7,-1.1818905,0.0281,14.0,48.45714,0.0,82.0,1696.0,324.0,1.0,171.46307,90.0,84,17,11,11,11,10,12,10,12,13
336,-0.40000004,-0.7,-1.1802955,0.028,14.0,46.914288,0.0,88.0,1642.0,324.0,1.0,171.27487,10.0,77,17,10,11,9,10,9,10,9,13
337,-0.40000004,-0.7,-1.1766717,0.028,14.0,51.028572,0.0,132.0,1786.0,324.0,1.0,170.84726,30.0,80,17,11,11,11,10,9,10,14,13
338,-0.42000002,-0.7,-1.2039508,0.0284,14.0,50.114285,0.0,124.0,1754.0,324.0,1.0,174.0662,30.0,84,17,12,11,11,10,13,10,12,13
339,-0.43499997,-0.7,-1.206582,0.0287,14.0,49.685715,0.0,113.0,1739.0,324.0,1.0,174.37666,70.0,76,17,10,11,11,10,10,10,10,13
340,1.0,-0.7,-1.1982723,0.0146,14.0,47.42857,0.0,25.0,1660.0,324.0,1.0,173.39613,10.0,75,17,11,11,10,10,10,10,13,13
341,-0.42000002,-0.7,-1.1874559,0.0284,14.0,48.285713,0.0,59.0,1690.0,324.0,1.0,172.1198,30.0,82,17,12,11,11,11,14,10,14,13
342,-0.41000003,-0.7,-1.2006006,0.0282,14.0,51.82857,0.0,95.0,1814.0,324.0,1.0,173.67087,70.0,77,17,9,11,11,11,10,10,11,13
343,-0.41000003,-0.7,-1.1911045,0.0282,14.0,49.342857,0.0,133.0,1727.0,324.0,1.0,172.55034,10.0,74,17,13,11,12,10,9,10,13,12
344,-0.40000004,-0.7,-1.1820813,0.028,14.0,50.771427,0.0,124.0,1777.0,325.0,1.0,171.4856,30.0,82,17,9,11,11,10,13,10,12,12
345,-0.375,-0.7,-1.1859356,0.0275,14.0,49.485714,0.0,108.0,1732.0,325.0,1.0,171.9404,70.0,82,17,9,11,10,10,10,10,12,12
346,1.0,-0.7,-1.1909486,0.0164,14.0,51.8,0.0,28.0,1813.0,324.0,1.0,172.53194,30.0,72,16,14,11,11,10,9,10,12,12
347,-0.38999996,-0.7,-1.1750938,0.0278,14.0,48.114285,0.0,106.0,1684.0,324.0,1.0,170.66107,30.0,80,16,10,11,11,10,13,10,12,13
348,-0.39499995,-0.7,-1.1857774,0.0279,14.0,48.57143,0.0,61.0,1700.0,326.0,1.0,171.92174,30.0,83,16,9,11,11,11,10,10,12,13
349,-0.40500003,-0.7,-1.1830826,0.0281,14.0,50.657143,0.0,110.0,1773.0,324.0,1.0,171.60374,50.0,78,17,12,11,11,11,9,10,12,13
350,-0.39499995,-0.7,-1.1845785,0.0279,14.0,46.45714,0.0,135.0,1626.0,325.0,1.0,171.78027,90.0,79,17,10,11,11,10,13,10,13,13
351,-0.41000003,-0.7,-1.180287,0.0282,14.0,49.771427,0.0,188.0,1742.0,324.0,1.0,171.27386,50.0,78,17,9,11,11,10,11,10,12,13
352,-0.38499996,-0.7,-1.1477063,0.0277,14.0,47.885715,0.0,107.0,1676.0,324.0,1.0,167.42934,70.0,79,17,13,11,11,10,9,10,12,13
353,-0.38499996,-0.7,-1.1687136,0.0277,14.0,49.114285,0.0,80.0,1719.0,324.0,1.0,169.9082,90.0,79,17,11,11,10,10,12,10,12,12
354,1.0,-0.7,-1.1593226,0.0162,14.0,48.885715,0.0,27.0,1711.0,324.0,1.0,168.80006,70.0,78,17,9,11,10,10,11,10,12,13
355,-0.40500003,-0.7,-1.1595174,0.0281,14.0,49.228573,0.0,90.0,1723.0,326.0,1.0,168.82306,90.0,78,17,13,11,10,11,8,10,12,12
356,-0.425,-0.7,-1.182687,0.0285,14.0,46.142857,0.0,54.0,1615.0,325.0,1.0,171.55707,30.0,78,17,11,11,11,11,12,10,13,13
357,1.0,-0.7,-1.1471,0.01,14.0,48.914288,0.0,16.0,1712.0,325.0,1.0,167.3578,10.0,76,17,9,11,11,11,12,10,10,13
358,1.0,-0.7,-1.1730447,0.0086,14.0,46.37143,0.0,13.0,1623.0,324.0,1.0,170.41927,10.0,62,17,13,11,10,10,10,10,12,13
359,1.0,-0.7,-1.1560062,0.0074,14.0,46.971428,0.0,11.0,1644.0,324.0,1.0,168.40874,90.0,52,17,11,11,11,10,12,10,12,13
360,1.0,-0.7,-1.1604514,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,76,17,9,11,11,10,12,10,11,13
361,-5.6349998,-0.2,-0.122597486,0.1327,4.0,188.6,0.0,37.0,1886.0,90.0,1.0,46.466503,30.0,6,16,11,10,10,10,1,9,10,12
362,1.0,-0.7,-1.0040497,0.0057,14.0,29.057142,0.0,4.0,1017.0,297.0,1.0,150.47786,10.0,20,17,8,11,5,10,7,10,9,13
363,-0.08000003,-0.8,-0.972498,0.0216,16.0,22.625,0.0,39.0,905.0,342.0,1.0,146.75476,30.0,88,17,7,11,7,10,5,10,8,13
364,-0.27999997,-0.8,-0.97921807,0.0256,16.0,26.475,0.0,128.0,1059.0,348.0,1.0,147.54773,90.0,89,16,4,11,6,10,7,10,6,13
365,-0.26999998,-0.8,-0.9688232,0.0254,16.0,25.125,0.0,61.0,1005.0,351.0,1.0,146.32114,50.0,91,17,4,11,4,10,4,10,6,13
366,1.0,-0.8,-0.94872946,0.0091,16.0,24.575,0.0,16.0,983.0,352.0,1.0,143.95007,90.0,89,17,5,11,5,10,4,10,6,13
367,1.0,-0.8,-0.9716201,0.0073,16.0,29.8,0.0,12.0,1192.0,352.0,1.0,146.65117,10.0,69,17,4,11,5,10,5,10,7,13
368,1.0,-0.8,-0.9772017,0.0114,16.0,32.025,0.0,21.0,1281.0,352.0,1.0,147.3098,10.0,88,17,4,11,6,10,3,10,7,13
369,1.0,-0.8,-1.0145401,0.012,16.0,43.675,0.0,22.0,1747.0,352.0,1.0,151.71573,30.0,83,17,6,11,6,10,4,10,8,13
370,-0.265,-0.8,-1.0195124,0.0253,16.0,37.8,0.0,118.0,1512.0,354.0,1.0,152.30246,10.0,85,17,5,11,6,10,5,10,9,13
371,-0.26,-0.8,-1.0369468,0.0252,16.0,39.675,0.0,59.0,1587.0,353.0,1.0,154.35973,90.0,89,17,8,11,7,11,5,10,9,13
372,-0.255,-0.8,-1.0620683,0.0251,16.0,40.125,0.0,56.0,1605.0,353.0,1.0,157.32407,50.0,84,17,10,11,8,11,7,10,9,13
373,-0.26,-0.8,-1.0934592,0.0252,16.0,46.025,0.0,104.0,1841.0,353.0,1.0,161.0282,10.0,78,17,8,11,8,10,9,10,9,13
374,1.0,-0.8,-1.0407898,0.0086,16.0,44.275,0.0,16.0,1771.0,353.0,1.0,154.8132,30.0,79,17,10,11,8,10,7,10,10,13
375,1.0,-0.8,-1.0860825,0.0068,16.0,47.55,0.0,11.0,1902.0,353.0,1.0,160.15773,10.0,54,17,12,11,9,10,10,10,10,13
376,-0.265,-0.8,-1.1670187,0.0253,16.0,50.9,0.0,75.0,2036.0,353.0,1.0,169.7082,90.0,76,17,10,11,10,10,13,10,11,13
377,-0.26,-0.8,-1.192526,0.0252,16.0,52.075,0.0,118.0,2083.0,353.0,1.0,172.71806,90.0,80,17,12,11,11,10,12,10,13,12
378,-0.26,-0.8,-1.2277249,0.0252,16.0,54.025,0.0,116.0,2161.0,353.0,1.0,176.87154,90.0,85,17,13,11,11,10,12,10,13,12
379,1.0,-0.8,-1.1792028,0.0109,16.0,51.225,0.0,20.0,2049.0,353.0,1.0,171.14594,70.0,75,17,9,11,12,11,11,10,13,12
380,-0.24000004,-0.8,-1.184852,0.0248,16.0,52.6,0.0,110.0,2104.0,353.0,1.0,171.81253,10.0,78,17,11,11,11,10,11,10,13,12
381,-0.25000003,-0.8,-1.2221509,0.025,16.0,52.675,0.0,123.0,2107.0,353.0,1.0,176.2138,30.0,85,17,14,11,14,10,11,10,14,13
382,1.0,-0.8,-1.2534373,0.0137,16.0,51.9,0.0,26.0,2076.0,353.0,1.0,179.9056,10.0,80,17,10,11,9,10,11,10,13,13
383,-0.255,-0.8,-1.2633723,0.0251,16.0,51.35,0.0,115.0,2054.0,354.0,1.0,181.07793,70.0,76,17,11,11,11,10,11,10,13,13
384,1.0,-0.8,-1.2125689,0.0088,16.0,47.775,0.0,15.0,1911.0,353.0,1.0,175.08313,50.0,75,17,9,11,9,10,12,10,11,13
385,-0.26999998,-0.8,-1.2367299,0.0254,16.0,52.275,0.0,60.0,2091.0,355.0,1.0,177.93413,10.0,83,17,11,11,12,10,9,10,11,13
386,1.0,-0.8,-1.2083672,0.0077,16.0,50.825,0.0,13.0,2033.0,355.0,1.0,174.58733,90.0,66,17,10,11,11,10,13,10,14,13
387,1.0,-0.8,-1.248774,0.005,16.0,48.9,0.0,5.0,1956.0,355.0,1.0,179.35533,10.0,22,17,10,11,11,11,10,10,12,12
388,1.0,-0.8,-1.1793915,0.0049,16.0,49.025,0.0,5.0,1961.0,353.0,1.0,171.1682,30.0,22,17,12,11,11,11,10,10,12,12
389,1.0,-0.8,-1.1859181,0.005,16.0,51.175,0.0,4.0,2047.0,354.0,1.0,171.93834,30.0,16,17,11,11,11,10,13,10,12,12
390,1.0,-0.8,-1.0769136,0.0047,16.0,44.925,0.0,3.0,1797.0,354.0,1.0,159.0758,10.0,11,17,10,11,10,10,10,10,11,13
391,1.0,-0.8,-0.957787,0.011,16.0,48.0,0.0,19.0,1920.0,354.0,1.0,145.01886,30.0,74,17,12,11,10,10,9,10,12,13
392,1.0,-0.8,-1.1302363,0.0045,16.0,35.375,0.0,2.0,1415.0,353.0,1.0,165.36787,10.0,8,17,8,11,8,10,8,10,9,13
393,1.0,-0.8,-1.0554236,0.0052,16.0,34.725,0.0,5.0,1389.0,353.0,1.0,156.54,30.0,26,17,7,11,7,10,8,10,9,13
394,1.0,-0.8,-1.2617108,0.0049,16.0,33.05,0.0,3.0,1322.0,353.0,1.0,180.88187,30.0,13,17,9,11,8,11,7,10,9,13
395,1.0,-0.8,-1.1971242,0.0049,16.0,34.45,0.0,4.0,1378.0,353.0,1.0,173.26067,10.0,19,17,7,11,8,11,9,10,9,13
396,1.0,-0.8,-1.1368695,0.0068,16.0,40.8,0.0,10.0,1632.0,353.0,1.0,166.1506,50.0,54,17,7,11,8,10,8,10,10,13
397,1.0,-0.8,-1.1679622,0.0057,16.0,40.7,0.0,7.0,1628.0,353.0,1.0,169.81953,30.0,37,17,10,11,9,10,6,10,10,13
398,1.0,-0.8,-1.2516797,0.0046,16.0,40.725,0.0,2.0,1629.0,353.0,1.0,179.6982,90.0,7,17,9,11,9,10,10,10,10,13
399,1.0,-0.8,-1.0142531,0.0112,16.0,41.125,0.0,20.0,1645.0,353.0,1.0,151.68187,30.0,78,17,8,11,9,10,11,10,10,13
400,-0.23500004,-0.8,-0.9888673,0.0247,16.0,40.875,0.0,64.0,1635.0,353.0,1.0,148.68634,70.0,86,17,10,11,8,10,7,10,10,13
401,1.0,-0.8,-0.973461,0.0097,16.0,39.75,0.0,18.0,1590.0,354.0,1.0,146.8684,30.0,79,17,10,11,9,10,8,10,10,13
402,-0.22999996,-0.75,-0.98329604,0.0246,15.0,39.275,0.0,99.0,1571.0,354.0,1.0,148.02893,50.0,79,17,7,11,10,11,11,10,10,13
403,-0.26,-0.75,-1.0088621,0.0252,15.0,40.986668,0.0,127.0,1537.0,331.0,1.0,151.04573,50.0,86,17,8,11,8,10,8,10,11,13
404,-0.365,-0.75,-1.0877656,0.0273,15.0,42.906666,0.0,139.0,1609.0,331.0,1.0,160.35634,10.0,85,17,11,11,10,10,9,10,12,13
405,-0.255,-0.75,-1.038087,0.0251,15.0,40.64,0.0,130.0,1524.0,333.0,1.0,154.49426,70.0,80,17,7,11,10,10,10,10,10,13
406,-0.26999998,-0.75,-1.049382,0.0254,15.0,41.12,0.0,133.0,1542.0,333.0,1.0,155.82707,90.0,83,17,9,11,8,10,8,10,11,13
407,-0.29500005,-0.75,-1.0511587,0.0259,15.0,40.34667,0.0,123.0,1513.0,331.0,1.0,156.03673,70.0,86,17,10,11,9,10,8,10,10,13
408,-0.3,-0.75,-1.0662999,0.026,15.0,42.08,0.0,127.0,1578.0,331.0,1.0,157.8234,70.0,83,17,7,11,10,10,10,10,10,13
409,-0.305,-0.75,-1.0904254,0.0261,15.0,41.04,0.0,132.0,1539.0,333.0,1.0,160.6702,70.0,80,16,9,11,8,10,7,10,11,13
410,-0.29500005,-0.75,-1.0770181,0.0259,15.0,41.226665,0.0,130.0,1546.0,331.0,1.0,159.08813,10.0,87,17,11,11,9,11,8,10,11,13
411,-0.265,-0.75,-1.0209792,0.0253,15.0,38.773335,0.0,146.0,1454.0,332.0,1.0,152.47554,90.0,85,17,6,11,9,11,10,10,11,13
412,-0.35000002,-0.75,-1.1409922,0.027,15.0,40.053333,0.0,141.0,1502.0,332.0,1.0,166.63707,50.0,83,16,9,11,8,10,8,10,11,13
413,-0.36,-0.75,-1.1500062,0.0272,15.0,44.18667,0.0,131.0,1657.0,332.0,1.0,167.70073,70.0,84,17,12,11,10,10,8,10,11,13
414,-0.325,-0.75,-1.1299525,0.0265,15.0,43.2,0.0,131.0,1620.0,334.0,1.0,165.3344,10.0,83,17,8,11,9,10,11,10,10,13
415,-0.34500003,-0.75,-1.1356344,0.0269,15.0,42.773335,0.0,132.0,1604.0,333.0,1.0,166.00487,10.0,85,17,10,11,11,10,9,10,14,13
416,-0.33499998,-0.75,-1.1301209,0.0267,15.0,43.6,0.0,147.0,1635.0,334.0,1.0,165.35426,10.0,84,17,10,11,10,10,10,10,10,13
417,-0.34500003,-0.75,-1.1313938,0.0269,15.0,41.92,0.0,166.0,1572.0,335.0,1.0,165.50447,10.0,78,17,10,11,8,10,10,10,10,13
418,-0.33499998,-0.75,-1.1390322,0.0267,15.0,41.65333,0.0,141.0,1562.0,334.0,1.0,166.4058,70.0,84,17,10,11,10,11,10,10,13,13
419,-0.34500003,-0.75,-1.1276447,0.0269,15.0,45.413334,0.0,159.0,1703.0,333.0,1.0,165.06207,10.0,86,17,10,11,10,10,10,10,10,13
420,-0.33999994,-0.75,-1.131717,0.0268,15.0,41.253334,0.0,160.0,1547.0,335.0,1.0,165.5426,30.0,79,17,10,11,8,10,9,10,10,13
421,-0.35000002,-0.75,-1.1039859,0.027,15.0,42.986668,0.0,164.0,1612.0,335.0,1.0,162.27034,70.0,80,17,10,11,10,11,9,10,14,13
422,-0.3,-0.75,-1.1023808,0.026,15.0,41.786667,0.0,138.0,1567.0,335.0,1.0,162.08093,50.0,87,17,9,11,11,11,9,10,10,12
423,-0.32999998,-0.75,-1.1144762,0.0266,15.0,44.4,0.0,150.0,1665.0,334.0,1.0,163.5082,90.0,82,17,9,11,8,10,10,10,10,12
424,-0.315,-0.75,-1.1167661,0.0263,15.0,42.453335,0.0,138.0,1592.0,336.0,1.0,163.7784,50.0,79,17,10,11,10,11,9,10,13,13
425,-0.32,-0.75,-1.1154057,0.0264,15.0,42.18667,0.0,145.0,1582.0,337.0,1.0,163.61787,50.0,87,17,9,11,11,11,10,10,11,13
426,-0.33999994,-0.75,-1.1309108,0.0268,15.0,42.72,0.0,131.0,1602.0,337.0,1.0,165.44746,70.0,86,17,10,11,8,10,7,10,9,13
427,-0.32,-0.75,-1.1128062,0.0264,15.0,44.853333,0.0,128.0,1682.0,337.0,1.0,163.31113,70.0,81,17,9,11,9,10,10,10,12,13
428,-0.32999998,-0.75,-1.1392655,0.0266,15.0,45.2,0.0,149.0,1695.0,337.0,1.0,166.43333,10.0,84,17,9,11,11,10,10,10,10,13
429,-0.32999998,-0.75,-1.1114497,0.0266,15.0,46.853333,0.0,128.0,1757.0,336.0,1.0,163.15106,50.0,87,17,10,11,7,10,8,10,9,13
430,-0.33999994,-0.75,-1.1166271,0.0268,15.0,44.266666,0.0,130.0,1660.0,338.0,1.0,163.762,70.0,80,17,11,11,8,11,11,10,12,13
431,-0.325,-0.75,-1.1314147,0.0265,15.0,48.96,0.0,126.0,1836.0,339.0,1.0,165.50693,50.0,82,17,10,11,11,11,12,10,11,13
432,-0.325,-0.75,-1.1016504,0.0265,15.0,48.96,0.0,123.0,1836.0,340.0,1.0,161.99474,70.0,87,17,10,11,10,11,8,10,9,13
433,-0.32,-0.75,-1.1335559,0.0264,15.0,50.213333,0.0,123.0,1883.0,337.0,1.0,165.7596,90.0,82,17,11,11,11,11,12,10,13,13
434,-0.34500003,-0.75,-1.1441684,0.0269,15.0,50.4,0.0,125.0,1890.0,338.0,1.0,167.01187,90.0,82,17,11,11,10,10,14,10,13,12
435,-0.32999998,-0.75,-1.1335604,0.0266,15.0,46.853333,0.0,133.0,1757.0,338.0,1.0,165.76013,90.0,82,17,11,11,10,10,11,10,10,13
436,-0.32,-0.75,-1.1469107,0.0264,15.0,46.213333,0.0,135.0,1733.0,339.0,1.0,167.33546,50.0,81,17,11,11,11,10,11,10,14,13
437,-0.315,-0.75,-1.1510729,0.0263,15.0,48.506668,0.0,136.0,1819.0,339.0,1.0,167.8266,30.0,81,17,12,11,11,10,13,10,14,13
438,-0.35000002,-0.75,-1.1630412,0.027,15.0,48.02667,0.0,131.0,1801.0,338.0,1.0,169.23886,50.0,81,17,11,11,10,10,9,10,12,13
439,-0.32999998,-0.75,-1.132152,0.0266,15.0,46.4,0.0,140.0,1740.0,340.0,1.0,165.59393,90.0,80,17,12,11,10,10,10,10,12,13
440,-0.34500003,-0.75,-1.1620159,0.0269,15.0,46.48,0.0,123.0,1743.0,338.0,1.0,169.11787,70.0,80,17,11,11,12,11,13,10,11,13
441,-0.35500002,-0.75,-1.1588922,0.0271,15.0,45.706665,0.0,83.0,1714.0,339.0,1.0,168.74927,50.0,82,17,11,11,9,11,8,10,12,13
442,-0.33499998,-0.75,-1.1320673,0.0267,15.0,45.093334,0.0,59.0,1691.0,341.0,1.0,165.58394,90.0,81,17,11,11,10,10,8,10,12,13
443,-0.32,-0.75,-1.1634442,0.0264,15.0,43.573334,0.0,135.0,1634.0,340.0,1.0,169.2864,10.0,81,17,8,11,10,10,11,10,11,13
444,-0.3,-0.75,-1.0854384,0.026,15.0,43.146667,0.0,128.0,1618.0,339.0,1.0,160.08173,70.0,82,17,11,11,10,10,11,10,11,13
445,-0.33499998,-0.75,-1.1481074,0.0267,15.0,44.053333,0.0,128.0,1652.0,340.0,1.0,167.47667,50.0,83,17,12,11,10,10,8,10,11,13
446,-0.325,-0.75,-1.1404611,0.0265,15.0,44.88,0.0,140.0,1683.0,340.0,1.0,166.5744,10.0,81,17,9,11,10,10,11,10,11,13
447,-0.32999998,-0.75,-1.1325762,0.0266,15.0,44.773335,0.0,125.0,1679.0,339.0,1.0,165.644,10.0,82,17,10,11,9,11,8,10,12,13
448,-0.33999994,-0.75,-1.1228983,0.0268,15.0,46.586666,0.0,133.0,1747.0,342.0,1.0,164.502,30.0,79,17,10,11,11,11,10,10,11,13
449,-0.33499998,-0.75,-1.1073684,0.0267,15.0,48.213333,0.0,128.0,1808.0,342.0,1.0,162.66946,90.0,77,17,11,11,9,11,10,10,11,13
450,-0.33999994,-0.75,-1.0910977,0.0268,15.0,47.093334,0.0,138.0,1766.0,341.0,1.0,160.74953,30.0,84,17,11,11,12,10,10,10,14,13
451,-0.33999994,-0.75,-1.1208893,0.0268,15.0,44.506668,0.0,155.0,1669.0,343.0,1.0,164.26494,90.0,84,17,10,11,10,10,11,10,10,13
452,-0.32999998,-0.75,-1.1027039,0.0266,15.0,45.81333,0.0,207.0,1718.0,341.0,1.0,162.11906,90.0,78,17,11,11,9,11,11,10,9,13
453,-0.33999994,-0.75,-1.1102661,0.0268,15.0,45.626667,0.0,255.0,1711.0,341.0,1.0,163.0114,90.0,82,17,11,11,9,11,10,10,13,13
454,-0.32999998,-0.75,-1.0892531,0.0266,15.0,42.88,0.0,262.0,1608.0,341.0,1.0,160.53186,70.0,86,17,9,11,10,11,10,10,10,13
455,-0.35000002,-0.75,-1.0953175,0.027,15.0,45.173332,0.0,207.0,1694.0,341.0,1.0,161.24747,30.0,81,17,10,11,8,11,10,10,9,13
456,-0.325,-0.75,-1.0839475,0.0265,15.0,44.533333,0.0,142.0,1670.0,341.0,1.0,159.9058,10.0,81,17,10,11,10,11,9,10,13,13
457,-0.33999994,-0.75,-1.0840769,0.0268,15.0,43.626667,0.0,65.0,1636.0,341.0,1.0,159.92107,30.0,81,17,10,11,11,11,10,10,10,13
458,1.0,-0.75,-1.081392,0.0115,15.0,44.106667,0.0,20.0,1654.0,341.0,1.0,159.60426,30.0,77,17,10,11,8,10,10,10,9,13
459,1.0,-0.75,-1.1001774,0.0121,15.0,44.826668,0.0,21.0,1681.0,342.0,1.0,161.82094,70.0,77,17,11,11,11,10,9,10,12,13
460,-0.35500002,-0.75,-1.111857,0.0271,15.0,45.146667,0.0,65.0,1693.0,341.0,1.0,163.19913,90.0,82,17,10,11,13,11,11,10,11,13
461,-0.32999998,-0.75,-1.0921435,0.0266,15.0,45.97333,0.0,54.0,1724.0,342.0,1.0,160.87294,50.0,81,17,11,11,8,10,11,10,10,13
462,-0.325,-0.75,-1.1174706,0.0265,15.0,44.34667,0.0,103.0,1663.0,342.0,1.0,163.86153,30.0,81,17,10,11,11,11,9,10,12,13
463,-0.33999994,-0.75,-1.1084491,0.0268,15.0,45.146667,0.0,114.0,1693.0,342.0,1.0,162.797,30.0,81,17,10,11,12,11,11,10,12,13
464,-0.31,-0.75,-1.1020666,0.0262,15.0,41.786667,0.0,118.0,1567.0,342.0,1.0,162.04387,10.0,81,17,10,11,9,11,10,10,10,13
465,-0.35000002,-0.75,-1.1003702,0.027,15.0,43.28,0.0,109.0,1623.0,342.0,1.0,161.84367,10.0,81,17,10,11,11,10,9,10,11,13
466,1.0,-0.75,-1.1165729,0.0096,15.0,42.533333,0.0,16.0,1595.0,341.0,1.0,163.7556,70.0,76,17,10,11,12,10,10,10,11,13
467,-0.32999998,-0.75,-1.1251458,0.0266,15.0,42.64,0.0,121.0,1599.0,341.0,1.0,164.7672,70.0,82,17,10,11,8,10,10,10,10,12
468,-0.33999994,-0.75,-1.1284266,0.0268,15.0,43.013332,0.0,84.0,1613.0,341.0,1.0,165.15433,50.0,81,17,10,11,9,10,9,10,11,13
469,-0.325,-0.75,-1.1181056,0.0265,15.0,41.706665,0.0,82.0,1564.0,343.0,1.0,163.93646,70.0,82,17,11,11,11,10,10,10,12,13
470,1.0,-0.75,-1.169731,0.0061,15.0,41.386665,0.0,8.0,1552.0,341.0,1.0,170.02826,90.0,40,17,10,11,7,11,10,10,9,13
471,1.0,-0.75,-1.1233453,0.0126,15.0,41.946667,0.0,22.0,1573.0,342.0,1.0,164.55473,90.0,79,16,9,11,8,11,9,10,10,13
472,1.0,-0.75,-1.115752,0.0081,15.0,41.333332,0.0,13.0,1550.0,341.0,1.0,163.65874,10.0,64,17,9,11,11,10,9,10,12,13
473,1.0,-0.75,-1.1132989,0.0115,15.0,42.853333,0.0,20.0,1607.0,341.0,1.0,163.36926,50.0,80,17,9,11,8,10,7,10,9,13
474,-0.32999998,-0.75,-1.1270909,0.0266,15.0,44.8,0.0,70.0,1680.0,341.0,1.0,164.99673,70.0,82,17,10,11,8,10,8,10,11,13
475,1.0,-0.75,-1.1242464,0.0167,15.0,44.96,0.0,30.0,1686.0,341.0,1.0,164.66107,90.0,81,17,9,11,12,11,11,10,13,13
476,-0.049999986,-0.75,-1.1390655,0.021,15.0,45.68,0.0,39.0,1713.0,342.0,1.0,166.40973,50.0,82,17,9,11,8,11,8,10,9,13
477,-0.33999994,-0.75,-1.137452,0.0268,15.0,48.293335,0.0,74.0,1811.0,341.0,1.0,166.21933,50.0,80,17,11,11,8,10,9,10,9,13
478,-0.33999994,-0.75,-1.1441197,0.0268,15.0,47.28,0.0,59.0,1773.0,341.0,1.0,167.00613,10.0,77,17,10,11,12,11,12,10,12,13
479,-0.32999998,-0.75,-1.1063858,0.0266,15.0,45.413334,0.0,136.0,1703.0,341.0,1.0,162.55353,10.0,85,17,10,11,8,10,9,10,9,13
480,-0.33499998,-0.75,-1.1308005,0.0267,15.0,49.28,0.0,109.0,1848.0,343.0,1.0,165.43446,30.0,81,17,11,11,11,10,9,10,9,13
481,-0.35500002,-0.75,-1.1326323,0.0271,15.0,49.76,0.0,56.0,1866.0,341.0,1.0,165.6506,30.0,75,17,11,11,11,10,14,10,12,13
482,-0.34500003,-0.75,-1.1314967,0.0269,15.0,44.02667,0.0,74.0,1651.0,342.0,1.0,165.5166,10.0,83,17,10,11,10,11,9,10,13,13
483,-0.31,-0.75,-1.0886129,0.0262,15.0,41.626667,0.0,57.0,1561.0,342.0,1.0,160.45633,30.0,83,17,10,11,10,11,9,10,13,13
484,-0.34500003,-0.75,-1.1401379,0.0269,15.0,44.4,0.0,99.0,1665.0,343.0,1.0,166.53627,50.0,83,17,8,11,8,11,10,10,9,13
485,-0.305,-0.75,-1.0784351,0.0261,15.0,44.56,0.0,59.0,1671.0,342.0,1.0,159.25534,70.0,84,17,10,11,9,11,9,10,11,13
486,-0.32,-0.75,-1.119304,0.0264,15.0,43.52,0.0,59.0,1632.0,343.0,1.0,164.07787,90.0,82,17,11,11,11,11,9,10,12,13
487,-0.099999994,-0.75,-1.1358248,0.022,15.0,45.013332,0.0,40.0,1688.0,343.0,1.0,166.02733,90.0,81,17,8,11,8,10,10,10,10,13
488,-0.32,-0.75,-1.1297965,0.0264,15.0,46.933334,0.0,52.0,1760.0,344.0,1.0,165.316,50.0,82,17,10,11,11,10,10,10,12,13
489,-0.33999994,-0.75,-1.1229305,0.0268,15.0,47.68,0.0,77.0,1788.0,343.0,1.0,164.5058,50.0,82,17,11,11,12,10,10,10,14,13
490,-0.32999998,-0.75,-1.1410508,0.0266,15.0,48.826668,0.0,82.0,1831.0,344.0,1.0,166.644,50.0,82,17,11,11,9,10,10,10,10,13
491,-0.33999994,-0.75,-1.1693933,0.0268,15.0,48.933334,0.0,61.0,1835.0,344.0,1.0,169.9884,50.0,82,17,11,11,12,10,10,10,13,13
492,-0.29500005,-0.75,-1.1330966,0.0259,15.0,44.826668,0.0,49.0,1681.0,344.0,1.0,165.7054,10.0,82,17,11,11,14,11,10,10,15,13
493,-0.33499998,-0.75,-1.1460582,0.0267,15.0,48.746666,0.0,103.0,1828.0,345.0,1.0,167.23486,50.0,82,17,11,11,10,11,10,10,12,13
494,-0.33999994,-0.75,-1.1502175,0.0268,15.0,50.106667,0.0,75.0,1879.0,344.0,1.0,167.72566,30.0,81,17,12,11,12,11,10,10,13,13
495,-0.34500003,-0.75,-1.1410389,0.0269,15.0,49.6,0.0,100.0,1860.0,344.0,1.0,166.6426,70.0,82,17,11,11,14,10,11,10,14,13
