timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target
73,-0.46000004,-1.85,-0.19165537,0.0292,37.0,36.454056,0.0,123.0,3372.0,815.0,1.0,54.615334,30.0
74,-0.46000004,-1.85,-0.19205989,0.0292,37.0,44.875675,0.0,125.0,4151.0,815.0,1.0,54.663067,10.0
75,-0.46500003,-1.85,-0.2001777,0.0293,37.0,43.97838,0.0,133.0,4068.0,815.0,1.0,55.620968,10.0
76,-0.475,-1.85,-0.2030274,0.0295,37.0,33.654053,0.0,135.0,3113.0,815.0,1.0,55.957233,30.0
77,-0.46500003,-1.85,-0.2010652,0.0293,37.0,36.983784,0.0,136.0,3421.0,815.0,1.0,55.725693,70.0
78,-0.47000003,-1.85,-0.2060136,0.0294,37.0,34.01081,0.0,131.0,3146.0,815.0,1.0,56.309605,50.0
79,-0.46000004,-1.85,-0.20015849,0.0292,37.0,24.864864,0.0,140.0,2300.0,815.0,1.0,55.618702,90.0
80,-0.46500003,-1.85,-0.2031817,0.0293,37.0,28.313513,0.0,123.0,2619.0,815.0,1.0,55.97544,10.0
81,-0.47000003,-1.85,-0.2046812,0.0294,37.0,22.572973,0.0,83.0,2088.0,815.0,1.0,56.15238,30.0
82,-0.47000003,-1.85,-0.19778813,0.0294,37.0,15.383783,0.0,59.0,1423.0,815.0,1.0,55.339,70.0
83,-0.47000003,-1.85,-0.20156178,0.0294,37.0,18.81081,0.0,135.0,1740.0,815.0,1.0,55.78429,30.0
84,-0.45500004,-1.85,-0.19457571,0.0291,37.0,15.567568,0.0,128.0,1440.0,815.0,1.0,54.959934,30.0
85,-0.45500004,-1.85,-0.20135537,0.0291,37.0,10.648648,0.0,128.0,985.0,815.0,1.0,55.759933,70.0
86,-0.475,-1.85,-0.20068237,0.0295,37.0,14.875675,0.0,140.0,1376.0,815.0,1.0,55.68052,90.0
87,-0.45500004,-1.85,-0.19841443,0.0291,37.0,14.843244,0.0,125.0,1373.0,815.0,1.0,55.412903,10.0
88,-0.46500003,-1.85,-0.21530384,0.0293,37.0,20.378378,0.0,133.0,1885.0,815.0,1.0,57.405853,90.0
89,-0.46000004,-1.85,-0.22751446,0.0292,37.0,23.124325,0.0,128.0,2139.0,815.0,1.0,58.846706,10.0
90,-0.47000003,-1.85,-0.22977403,0.0294,37.0,21.048649,0.0,138.0,1947.0,815.0,1.0,59.113335,10.0
91,-0.46000004,-1.85,-0.24166337,0.0292,37.0,30.789188,0.0,155.0,2848.0,815.0,1.0,60.516277,70.0
92,-0.47000003,-1.85,-0.26113954,0.0294,37.0,15.037838,0.0,207.0,1391.0,815.0,1.0,62.814465,90.0
93,-0.46000004,-1.85,-0.2812271,0.0292,37.0,19.091892,0.0,255.0,1766.0,815.0,1.0,65.1848,10.0
94,-0.46500003,-1.85,-0.28836834,0.0293,37.0,18.443243,0.0,262.0,1706.0,815.0,1.0,66.027466,90.0
95,-0.46500003,-1.85,-0.31341985,0.0293,37.0,10.594595,0.0,207.0,980.0,815.0,1.0,68.98354,90.0
96,-0.46500003,-1.85,-0.31454915,0.0293,37.0,15.027027,0.0,142.0,1390.0,815.0,1.0,69.1168,10.0
97,-0.46000004,-1.85,-0.2961678,0.0292,37.0,14.810811,0.0,65.0,1370.0,815.0,1.0,66.9478,10.0
98,1.0,-2.35,-0.5606613,0.0188,47.0,20.246809,0.0,20.0,2379.0,1025.0,1.0,98.158035,30.0
99,1.0,-2.35,-0.5271594,0.0181,47.0,29.906384,0.0,21.0,3514.0,1025.0,1.0,94.20481,90.0
100,-0.37,-2.35,-0.25981185,0.0274,47.0,23.514894,0.0,65.0,2763.0,1025.0,1.0,62.6578,50.0
101,-0.37,-2.35,-0.26848403,0.0274,47.0,24.680851,0.0,54.0,2900.0,1025.0,1.0,63.681114,30.0
102,-0.37,-2.35,-0.26964313,0.0274,47.0,29.055319,0.0,103.0,3414.0,1025.0,1.0,63.81789,50.0
103,-0.38,-2.1,-0.26397175,0.0276,42.0,29.47234,0.0,114.0,3463.0,1025.0,1.0,63.148666,10.0
